"name","type","typecode","address","location","location_geo","pname","cityname","tel","photos"
"荣承楼梯","购物服务;家居建材市场;家具建材综合市场","060601","开有建材市场斜对面D区13-16号","100.241758,25.586039","{""coordinates"":[100.241758,25.586039],""type"":""Point""}","云南省","大理白族自治州","13577221816","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3a1a18479777cf24b89dbccd2e3f9213""}]"
"豪锐专业音响灯光器材","购物服务;家电电子卖场;家电电子卖场","060300","下关镇苍山路大波罗甸5号","100.220275,25.591690","{""coordinates"":[100.220275,25.591690],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d091a3103f4075ef61ef""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d091a3103f4075ef61ed""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e9d5f00f9fb93787ded94a4fe96a63b4""}]"
"新澳源门业(榆华路)","购物服务;家居建材市场;家具建材综合市场","060601","榆华路南50米","100.226380,25.603634","{""coordinates"":[100.226380,25.603634],""type"":""Point""}","云南省","大理白族自治州","13577212252","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571cfc2a3103f4075ef2317""}]"
"洪鑫银器","购物服务;专卖店;珠宝首饰工艺品","061202","环海路","100.192274,25.915085","{""coordinates"":[100.192274,25.915085],""type"":""Point""}","云南省","大理白族自治州","15894550681","[]"
"意隆数码通信","购物服务;家电电子卖场;手机销售","060305","泰安路20号","100.226215,25.587397","{""coordinates"":[100.226215,25.587397],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c80c1a17648f185575fa22c790f461f8""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/7142fa43c3385def641424f9635e5932""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0c6027a557ec30bc6b79994f9786074a""}]"
"维加斯","购物服务;服装鞋帽皮具店;服装鞋帽皮具店","061100","龙润路48号附近","100.784149,25.430621","{""coordinates"":[100.784149,25.430621],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/dbcf71e9f7b09c4f6064bd898b532092""}]"
"和扬通讯","购物服务;家电电子卖场;手机销售","060305","八里路7附近","100.558784,25.472050","{""coordinates"":[100.558784,25.472050],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4804107e2f9351308a115b7ec349fedf""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a384b0871bf4bfdf354a0fce79a3a3a3""}]"
"宏芬窗帘","购物服务;家居建材市场;布艺市场","060605","025乡道南200米","100.278429,25.311307","{""coordinates"":[100.278429,25.311307],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4dfa422379dd250b62a5d5f88021b850""}]"
"亚坪灯具店","购物服务;家居建材市场;灯具瓷器市场","060606","031乡道西150米","100.219426,25.412685","{""coordinates"":[100.219426,25.412685],""type"":""Point""}","云南省","大理白族自治州","13577229071","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/83c5e1eeb89a36ebced3da4345e2dc66""}]"
"大仓艳荣灯具城","购物服务;家居建材市场;灯具瓷器市场","060606","031乡道西200米","100.220230,25.413722","{""coordinates"":[100.220230,25.413722],""type"":""Point""}","云南省","大理白族自治州","0872-1377870;13708647870","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/deded6b4486675917c3e6f4b43efc275""}]"
"芬芬窗帘","购物服务;家居建材市场;布艺市场","060605","景贤庄路北150米","100.221496,25.418703","{""coordinates"":[100.221496,25.418703],""type"":""Point""}","云南省","大理白族自治州","13987281644","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1750ac23c3820c915e990a43aadc57d3""}]"
"金辉灯饰","购物服务;家居建材市场;灯具瓷器市场","060606","景贤庄路西150米","100.221201,25.418606","{""coordinates"":[100.221201,25.418606],""type"":""Point""}","云南省","大理白族自治州","0872-6380264;13087401769","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3c7618644ab7597cf038167d12a4194a""}]"
"大理马继红珠宝店","购物服务;专卖店;珠宝首饰工艺品","061202","宾川路珠海都市花园闲都2栋5号","100.236275,25.598206","{""coordinates"":[100.236275,25.598206],""type"":""Point""}","云南省","大理白族自治州","13988576368","[]"
"巍山蔓露卡专卖店","购物服务;服装鞋帽皮具店;品牌服装店","061101","大通购物中心二楼","100.304430,25.234972","{""coordinates"":[100.304430,25.234972],""type"":""Point""}","云南省","大理白族自治州","17787233349","[]"
"新星沙发","购物服务;家居建材市场;家具城","060602","福文路9号附近","100.218743,25.576070","{""coordinates"":[100.218743,25.576070],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/df5fb9428656d4e5c1c2caebcfca3605""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d178a3103f4075efac11""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/375eb9a2d48fb233f2390a9f6b2b6af9""}]"
"天玉阁(宾川路)","购物服务;专卖店;珠宝首饰工艺品","061202","镇下关洱河南路8号大理古玩城2楼","100.231647,25.596610","{""coordinates"":[100.231647,25.596610],""type"":""Point""}","云南省","大理白族自治州","13908720357","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d0d8a3103f4075ef7680""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d0efa3103f4075ef7f3c""}]"
"千寻·优品","购物服务;专卖店;礼品饰品店","061209","龙溪路与文化路交叉口大昌圆寄售行旁","100.223254,25.580824","{""coordinates"":[100.223254,25.580824],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571cffea3103f4075ef34ee""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1ea873ed2cdeec7336a5cfd211cb4f5b""}]"
"盼盼安居门业有限责任公司(滇西总代理)","购物服务;家居建材市场;家具建材综合市场","060601","闽南家装城A17号","100.224071,25.603939","{""coordinates"":[100.224071,25.603939],""type"":""Point""}","云南省","大理白族自治州","0872-8871888","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571cfc0a3103f4075ef220c""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571cfc0a3103f4075ef220a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571cfc0a3103f4075ef2208""}]"
"大金空调(宾川路)","购物服务;家电电子卖场;家电电子卖场","060300","宾川路74号附近","100.234826,25.596398","{""coordinates"":[100.234826,25.596398],""type"":""Point""}","云南省","大理白族自治州","18725186100","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d162a3103f4075efa56e""}]"
"美的(大理旗舰店)","购物服务;家电电子卖场;家电电子卖场","060300","巍山路317号","100.256329,25.592770","{""coordinates"":[100.256329,25.592770],""type"":""Point""}","云南省","大理白族自治州","0872-2389075;13987269260","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d127a3103f4075ef9272""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/df75b052662c28dfa1733af24a427727""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/918bfcb52c777704ce6856c9fcc0f814""}]"
"福文家具店","购物服务;家居建材市场;家具城","060602","福文路与幸福路交叉口东100米","100.218483,25.576085","{""coordinates"":[100.218483,25.576085],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d171a3103f4075efa9c1""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/98eecf61659363ca9b8769bee9753215""}]"
"鲜果时光(玉洱路)","购物服务;综合市场;果品市场","060704","大理古城玉洱路266号","100.166771,25.697896","{""coordinates"":[100.166771,25.697896],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/798fec9699fd1e85f98577377fe2cd47""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557eb614a3109f1e8a1a43d5""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557eb614a3109f1e8a1a43d7""}]"
"古城通讯(玉洱路)","购物服务;家电电子卖场;手机销售","060305","玉洱路34号","100.159645,25.695198","{""coordinates"":[100.159645,25.695198],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557aa3d2a3109f1e8a19d077""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b8d5db74e884297aa3f8a653b5ab98e2""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557aa3d2a3109f1e8a19d079""}]"
"海尔专卖店(凤仪店)","购物服务;家电电子卖场;家电电子卖场","060300","凤仪镇东街96号","100.313928,25.584461","{""coordinates"":[100.313928,25.584461],""type"":""Point""}","云南省","大理白族自治州","0872-2329306","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/94308bd89b03f0be89c868e965a4173e""}]"
"天娱科技","购物服务;家电电子卖场;数码电子","060306","南诏镇东新街23号","100.310488,25.230548","{""coordinates"":[100.310488,25.230548],""type"":""Point""}","云南省","大理白族自治州","18087288500;18087288501","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ca1248bea16d827601ee00813c6888a4""}]"
"七匹狼(文献街)","购物服务;服装鞋帽皮具店;品牌服装店","061101","南诏镇文献街","100.305165,25.234790","{""coordinates"":[100.305165,25.234790],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8467c6760a84c7129f4677fe96297940""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e5665fc5cf2e3a5678768d3a50a3d26b""}]"
"广发灯饰城","购物服务;家居建材市场;灯具瓷器市场","060606","南诏镇大理市巍山县文献街延长线龙井园3幢","100.303400,25.234376","{""coordinates"":[100.303400,25.234376],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fae6cb34a02c2301232b6779b5493640""}]"
"欣欣灯饰","购物服务;家居建材市场;灯具瓷器市场","060606","南诏镇大富时代建材城6栋","100.300700,25.230087","{""coordinates"":[100.300700,25.230087],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0108168514983d13d3e16b14ef94eacb""}]"
"酷点灯饰","购物服务;家居建材市场;灯具瓷器市场","060606","城西路北50米","100.301500,25.230316","{""coordinates"":[100.301500,25.230316],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/02f7163461e3c4a2cefe0b5e12132def""}]"
"嘉美照明","购物服务;家居建材市场;灯具瓷器市场","060606","023乡道南100米","100.300538,25.231598","{""coordinates"":[100.300538,25.231598],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b121df1826cad2904d3800c74565aec4""}]"
"云妹布艺沙发店","购物服务;家居建材市场;家具城","060602","创新工业园区凤仪镇凤中路35号","100.314325,25.584263","{""coordinates"":[100.314325,25.584263],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/072020819b369cc7c937413d9fc54440""}]"
"亚丹零甲醛体验馆","购物服务;家居建材市场;家具城","060602","巍山路南100米","100.279656,25.600573","{""coordinates"":[100.279656,25.600573],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/12297e9b83e67fb44842040da9f633f2""}]"
"爱淘宝贝","购物服务;专卖店;专营店","061200","振兴南路231号","100.515037,25.041326","{""coordinates"":[100.515037,25.041326],""type"":""Point""}","云南省","大理白族自治州","13577229565","[]"
"丽珍超市","购物服务;超级市场;超市","060400","辛屯镇辛屯村","100.212345,26.651131","{""coordinates"":[100.212345,26.651131],""type"":""Point""}","云南省","大理白族自治州","0872-4341969","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/9b9d4f816a63396ad7362318d18b465a""}]"
"罗普斯金","购物服务;家居建材市场;家具建材综合市场","060601","033乡道南50米","100.134925,25.848772","{""coordinates"":[100.134925,25.848772],""type"":""Point""}","云南省","大理白族自治州","13320559300","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f4dd586ff1286e6b2276cff00cd80fa5""}]"
"喜大福珠宝","购物服务;专卖店;珠宝首饰工艺品","061202","喜州镇彩云街(海燕紫苏木瓜)","100.133037,25.850317","{""coordinates"":[100.133037,25.850317],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f656ce8e01f5439aa035333c1662da63""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/460c538e3175e310a01c6f61cbd541df""}]"
"新飞电器专卖店","购物服务;家电电子卖场;家电电子卖场","060300","033乡道西200米","100.132893,25.850361","{""coordinates"":[100.132893,25.850361],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3e027e2426f46b26ed3f698e21db2990""}]"
"TV家电经销","购物服务;家电电子卖场;家电电子卖场","060300","214国道东50米","100.124942,25.754232","{""coordinates"":[100.124942,25.754232],""type"":""Point""}","云南省","大理白族自治州","0872-1399507;13987249507","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/91cc31f549b1a57569ecef4715e20b14""}]"
"大众超市(黄坪店)","购物服务;超级市场;超市","060400","053乡道西150米","100.258710,26.099220","{""coordinates"":[100.258710,26.099220],""type"":""Point""}","云南省","大理白族自治州","0872-4374818","[]"
"vivo","购物服务;家电电子卖场;手机销售","060305","建设路建设商场2层","100.226486,25.590910","{""coordinates"":[100.226486,25.590910],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8ed536cbfea2c236a8675467bb19cb4d""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55718f81a310390a88c3e6e6""}]"
"大理市中伸家电经营部","购物服务;家电电子卖场;家电电子卖场","060300","巍山路南地观天下小区21号商铺","100.239860,25.586794","{""coordinates"":[100.239860,25.586794],""type"":""Point""}","云南省","大理白族自治州","0872-1809630","[]"
"天天沐歌太阳能","购物服务;家居建材市场;厨卫市场","060604","兴盛路与苍山路交叉口西南50米","100.232380,25.591936","{""coordinates"":[100.232380,25.591936],""type"":""Point""}","云南省","大理白族自治州","13628725316","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/7332cf60df73017430ec4395cc29564e""}]"
"沁园(三茂街)","购物服务;专卖店;专营店","061200","三茂街335-337号","100.241636,25.588944","{""coordinates"":[100.241636,25.588944],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/28cc94e877f7d93ce3a4bda2db2231e3""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55718ce6a310390a88c31776""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55718cf0a310390a88c31b2f""}]"
"晨星电脑","购物服务;家电电子卖场;家电电子卖场","060300","园丁路与永安巷交叉口南50米","100.216170,25.605124","{""coordinates"":[100.216170,25.605124],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/67f6dbb10a19941add1f4bb0ea21a009""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/edabb651505315ce4e307e65ea4c1706""}]"
"Columbia","购物服务;体育用品店;户外用品","060907","泰安路112号万德福购物中心1层","100.227059,25.589010","{""coordinates"":[100.227059,25.589010],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"啄木鸟家纺","购物服务;家居建材市场;布艺市场","060605","博丰路与永兴路交叉口西北100米","99.524347,25.458445","{""coordinates"":[99.524347,25.458445],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3c6d3beb2a0c87a2c165186312e88489""}]"
"好生活床上永品","购物服务;家居建材市场;布艺市场","060605","新光街与银河北路交叉口东200米","99.525586,25.459647","{""coordinates"":[99.525586,25.459647],""type"":""Point""}","云南省","大理白族自治州","13577850989","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/cb1b5bf1e9eceb157c83dda9ee1d4222""}]"
"欧意门业","购物服务;家居建材市场;家居建材市场","060600","博盛路92号附近","99.527088,25.454018","{""coordinates"":[99.527088,25.454018],""type"":""Point""}","云南省","大理白族自治州","15187221112","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6917e0fd1c9eed5c96e7e7c02a0dd69c""}]"
"鸿福窗帘城","购物服务;家居建材市场;布艺市场","060605","博丰路与永兴路交叉口南150米","99.525269,25.456457","{""coordinates"":[99.525269,25.456457],""type"":""Point""}","云南省","大理白族自治州","18206991706;15750210158","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a91902d07fddac7ab8f247784aa022dc""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b27016770194040ce90f58836523b785""}]"
"本地窗帘世家","购物服务;家居建材市场;布艺市场","060605","博南镇","99.528309,25.457120","{""coordinates"":[99.528309,25.457120],""type"":""Point""}","云南省","大理白族自治州","0872-6522922;15096955805","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fccabce02ce2af16a62565e9483df87e""}]"
"北街银饰(江尾分店)","购物服务;专卖店;珠宝首饰工艺品","061202","039乡道与221省道交叉口东50米","100.130206,25.957705","{""coordinates"":[100.130206,25.957705],""type"":""Point""}","云南省","大理白族自治州","18313193229","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f5642fb70449d71e8d3c206ab8d87799""}]"
"鹤庆银器","购物服务;专卖店;珠宝首饰工艺品","061202","041乡道与221省道交叉口东100米","100.127647,25.955927","{""coordinates"":[100.127647,25.955927],""type"":""Point""}","云南省","大理白族自治州","15125179471","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3b7a240213bbbd6885415f6b1a84c568""}]"
"南诏银号","购物服务;专卖店;珠宝首饰工艺品","061202","一塔路42号大理古城","100.162383,25.690997","{""coordinates"":[100.162383,25.690997],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/dffbcc9955d339c36ce19d50ce1070ca""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55740ef4a3103f4075f00e5a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2b8afc59c396fb65f7d5a11a8133bf68""}]"
"嘉辉首饰批发(大理古城店)","购物服务;专卖店;珠宝首饰工艺品","061202","古城复兴路191号","100.161785,25.691085","{""coordinates"":[100.161785,25.691085],""type"":""Point""}","云南省","大理白族自治州","13708647667","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557a9811a3109f1e8a197451""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/89f314f77c2e7f1bcb9b5cd126181a2a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/557a9811a3109f1e8a197453""}]"
"金利来窗帘大世界","购物服务;家居建材市场;布艺市场","060605","博南镇东大街客运站旁","99.528647,25.461106","{""coordinates"":[99.528647,25.461106],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d7d75ae3b19d95e4b58e5e7299d6010f""}]"
"家和灯具城(一分店)","购物服务;家居建材市场;灯具瓷器市场","060606","大富建材城6栋605-606","100.300959,25.230081","{""coordinates"":[100.300959,25.230081],""type"":""Point""}","云南省","大理白族自治州","15750236898;15912269168","[]"
"白族民间传统工艺品","购物服务;专卖店;珠宝首饰工艺品","061202","214国道东150米","100.106513,25.901902","{""coordinates"":[100.106513,25.901902],""type"":""Point""}","云南省","大理白族自治州","13619425047","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/20f74992ebb90c16117ad0e59a05c623""}]"
"欧普照明(祥临公路)","购物服务;家居建材市场;灯具瓷器市场","060606","小落段金友家具城西南侧60米","100.310850,24.836768","{""coordinates"":[100.310850,24.836768],""type"":""Point""}","云南省","大理白族自治州","13508720846","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b39ad3a3abe5ef74b0ad8d770d3dc1b5""}]"
"富源冷冻食品专营","购物服务;便民商店/便利店;便民商店/便利店","060200","安定路与金龙路交叉口西50米","100.524210,25.045489","{""coordinates"":[100.524210,25.045489],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/95e0fd3dcafdf22215ce76788dee7c28""}]"
"唐狮","购物服务;服装鞋帽皮具店;品牌服装店","061101","博爱路与龙润路交叉口东南50米","100.784870,25.429122","{""coordinates"":[100.784870,25.429122],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"国豪铝合金艺术门窗","购物服务;家居建材市场;建材五金市场","060603","214国道西50米","100.489436,24.905964","{""coordinates"":[100.489436,24.905964],""type"":""Point""}","云南省","大理白族自治州","15969098022","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/22bd1d4eeb035285b9c298cdb3e94fc3""}]"
"新圆平价商店","购物服务;便民商店/便利店;便民商店/便利店","060200","新光街与银河西路交叉口北50米","99.522960,25.460420","{""coordinates"":[99.522960,25.460420],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0de539e7203621bcd3afdcad79e6be7f""}]"
"建军窗帘布艺","购物服务;家居建材市场;布艺市场","060605","振兴南路112号","100.518117,25.043722","{""coordinates"":[100.518117,25.043722],""type"":""Point""}","云南省","大理白族自治州","13577271748","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/94a15189b07805dbb58abca232c27de1""}]"
"宝贝部落","购物服务;专卖店;儿童用品店","061207","海孟线附近","100.311640,24.835115","{""coordinates"":[100.311640,24.835115],""type"":""Point""}","云南省","大理白族自治州","18760968080","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ff26e36216377195922fbb61ebb36384""}]"
"德尔惠运动","购物服务;体育用品店;体育用品店","060900","祥姚公路与044乡道交叉口南200米","100.752523,25.684089","{""coordinates"":[100.752523,25.684089],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"三棵树漆","购物服务;家居建材市场;建材五金市场","060603","博南春天6-9号","99.525526,25.455084","{""coordinates"":[99.525526,25.455084],""type"":""Point""}","云南省","大理白族自治州","15908727212;15894598559","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d6e808bc4da64ec3d1f171e39128dcec""}]"
"宏达灯饰","购物服务;家居建材市场;灯具瓷器市场","060606","五州商贸城2幢1楼","100.509640,25.034000","{""coordinates"":[100.509640,25.034000],""type"":""Point""}","云南省","大理白族自治州","0872-8768777","[]"
"鸿鑫家私","购物服务;家居建材市场;家具城","060602","博南盛路","99.526619,25.456562","{""coordinates"":[99.526619,25.456562],""type"":""Point""}","云南省","大理白族自治州","18987218484","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/eec281e85abb548b81445a254d5396c5""}]"
"水星家纺","购物服务;家居建材市场;布艺市场","060605","金牛镇金牛路光明超市后门50米","100.579050,25.826850","{""coordinates"":[100.579050,25.826850],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/07c5fff9825ce2477874e259d5c04009""}]"
"永平县万家福建材","购物服务;家居建材市场;建材五金市场","060603","博南路与永福路交叉口西50米","99.527977,25.456356","{""coordinates"":[99.527977,25.456356],""type"":""Point""}","云南省","大理白族自治州","13887208595","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a7207e287d8da8c88d2e78ecf6f1a9d4""}]"
"冠者陶瓷","购物服务;家居建材市场;建材五金市场","060603","博盛路与永福路交叉口西南150米","99.526025,25.455579","{""coordinates"":[99.526025,25.455579],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2922c5f8c3b72cce2e508351dd2fcf21""}]"
"陈德剪纸工作室","购物服务;专卖店;专营店","061200","富民街124附近","100.519254,25.042829","{""coordinates"":[100.519254,25.042829],""type"":""Point""}","云南省","大理白族自治州","15308729442","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f7fa98e616505c922b72e6dfcd776f68""}]"
"南涧县腾龙厨房设备经销部","购物服务;购物相关场所;购物相关场所","060000","安定路与富民街交叉口东南50米","100.524146,25.046041","{""coordinates"":[100.524146,25.046041],""type"":""Point""}","云南省","大理白族自治州","0872-8523058","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/576522116bf86f96e2e7d0ffe68e4966""}]"
"醉西湖窗帘","购物服务;家居建材市场;布艺市场","060605","南涧镇金龙路龙凤丽都7号地樱花广场","100.523590,25.044440","{""coordinates"":[100.523590,25.044440],""type"":""Point""}","云南省","大理白族自治州","0872-8523238","[]"
"佳韵茶庄","购物服务;专卖店;专营店","061200","富民街80附近","100.519932,25.043316","{""coordinates"":[100.519932,25.043316],""type"":""Point""}","云南省","大理白族自治州","0872-8526886","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1d63e488fc5f2e3cff5533e9f4d5807d""}]"
"水果超市","购物服务;综合市场;果品市场","060704","云鹤路292号","100.242887,25.590488","{""coordinates"":[100.242887,25.590488],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8372c8a3ab4fda8c997485b28f292503""}]"
"锦鑫窗帘","购物服务;家居建材市场;布艺市场","060605","博南镇博盛路50号","99.528381,25.457256","{""coordinates"":[99.528381,25.457256],""type"":""Point""}","云南省","大理白族自治州","13577898859;13658722881","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6385ed66fd374cf7c23ec51deb622dd4""}]"
"黑龙潭茶厂直销部","购物服务;专卖店;专营店","061200","仁和路与振兴北路交叉口西100米","100.521400,25.046128","{""coordinates"":[100.521400,25.046128],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a7e5001dd045d310862c808df3f8e244""}]"
"忠顺服饰购物商场","购物服务;服装鞋帽皮具店;服装鞋帽皮具店","061100","公郎镇","100.311745,24.835861","{""coordinates"":[100.311745,24.835861],""type"":""Point""}","云南省","大理白族自治州","0872-8714571","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/65f5e4460535d2335ebc2410729f1d20""}]"
"华盛家电(宝华店)","购物服务;家电电子卖场;家电电子卖场","060300","214国道南方电网对面","100.489910,24.907170","{""coordinates"":[100.489910,24.907170],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/599c7a0b13007e856e0d179d5751abaa""}]"
"中国移动通信(南街特约专营店)","购物服务;家电电子卖场;手机销售","060305","南街与011乡道交叉口西北50米","100.316290,25.579483","{""coordinates"":[100.316290,25.579483],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e72f5308c165129748ce6cfc4ef1b6ac""}]"
"花园电器、玩具、童车店","购物服务;专卖店;儿童用品店","061207","中兴路与环城路交叉口西北150米","100.521011,25.043959","{""coordinates"":[100.521011,25.043959],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/eeb252ef7b851c74324acea51de211fa""}]"
"志东不锈钢","购物服务;家居建材市场;建材五金市场","060603","博南镇永泰路","99.528088,25.451738","{""coordinates"":[99.528088,25.451738],""type"":""Point""}","云南省","大理白族自治州","13466151677;15877739498","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/92ca93876d7b200e8bedd0feaf13f842""}]"
